AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
79.56,856.571,-12.15,-134.89,-254.45,0.01,1.63,16.16,0.11,0.0478,0.5301,12.03,37626,7.57,95.95,0.947,-0,-0.9998,118.13,119.86,122.76,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24943
79.55,856.581,-10.16,-139.69,-254.18,0.007,2.35,17.68,0.11,0.04,0.5496,11.94,37599.15,7.57,95.93,0.997,-0,-0.9998,118.15,119.84,122.82,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24944
79.53,856.591,-9.01,-144.49,-253.37,0.01,2.97,18.42,0.18,0.0355,0.5703,11.94,23315.37,7.57,95.89,1.022,-0,-0.9997,118.17,119.82,122.82,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24945
79.55,856.601,-8.26,-148.66,-251.59,0.006,3.27,18.84,0.18,0.0328,0.5909,11.98,23304.2,7.57,95.87,1.06,-0,-0.9997,118.19,119.79,122.72,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24946
79.56,856.611,-7.69,-152.68,-250.16,0.009,3.79,20.09,0.11,0.0307,0.6103,12.08,37580.17,7.57,95.84,1.102,-0,-0.9998,118.13,119.82,122.58,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24947
79.53,856.621,-7.69,-156.55,-249.12,0.01,4.37,21.53,0.04,0.0309,0.6284,12.22,96915.38,7.57,95.85,1.149,-0,-0.9999,118.08,119.9,122.37,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24948
79.54,856.631,-7.76,-161.06,-248.47,0.014,4.42,23.5,0.04,0.0312,0.6482,12.32,96936.98,7.57,95.86,1.17,-0,-0.9999,118.13,119.97,122.19,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24949
79.56,856.641,-8.33,-166.03,-249.01,0.013,4.67,24.81,0.04,0.0334,0.6667,12.36,96890.07,7.57,95.88,1.216,-0,-0.9999,118.19,120.01,122.21,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24950
79.55,856.651,-8.57,-171.62,-249.61,0.007,4.12,26.07,0.18,0.0343,0.6875,12.33,23307.71,7.57,95.89,1.252,-0,-0.9997,118.19,120.08,122.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24951
79.52,856.661,-8.52,-177.2,-250.85,-0.003,4.17,26.74,-0.03,0.034,0.7064,12.24,-167389.09,7.57,95.89,1.286,-0,-1,118.19,120.01,122.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24952
79.54,856.671,-7.93,-182.49,-252.34,0.004,4.47,27.38,0.11,0.0314,0.7232,12.11,37593.8,7.57,95.89,1.331,-0,-0.9998,118.19,119.93,122.41,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24953
79.55,856.681,-7.21,-188.24,-253.39,0.007,4.55,27.61,0.18,0.0284,0.7429,11.99,23317.11,7.57,95.9,1.381,-0,-0.9997,118.17,119.9,122.49,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24954
79.52,856.691,-6.45,-192.88,-253.71,0.006,5.53,27.4,0.11,0.0254,0.7602,11.94,37592.27,7.57,95.88,1.414,-0,-0.9998,118.21,119.86,122.45,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24955
79.52,856.701,-5.68,-197.04,-252.26,-0.006,6,26.85,0.18,0.0225,0.7811,11.97,23321.64,7.58,95.87,1.455,-0,-0.9997,118.26,119.84,122.43,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24956
79.55,856.711,-5.45,-200.91,-250.41,-0.002,6.17,26.14,0.11,0.0218,0.8023,12.06,37625.48,7.57,95.86,1.5,-0,-0.9998,118.26,119.77,122.29,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24957
79.53,856.721,-5.82,-204.46,-248.35,0.004,6.59,25.73,-0.03,0.0234,0.8233,12.17,-167640.94,7.57,95.89,1.526,-0,-1,118.21,119.71,122.21,25.02,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24958
79.51,856.731,-6.43,-208.32,-247.34,-0.006,6.99,25.63,0.04,0.026,0.8422,12.3,97007.59,7.58,95.87,1.577,-0,-0.9999,118.19,119.84,122.05,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24959
79.53,856.741,-7.33,-212.68,-246.3,0.013,6.61,26.22,0.11,0.0297,0.8635,12.39,37570.97,7.57,95.86,1.607,-0,-0.9998,118.28,119.95,121.93,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24960
79.55,856.751,-8.63,-217.19,-245.88,0.014,6.44,26.45,0.11,0.0351,0.8833,12.4,37535.27,7.57,95.85,1.646,-0,-0.9998,118.36,119.99,121.87,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24961
79.51,856.761,-9.37,-222.14,-246.58,-0,6.77,27.05,-0.03,0.038,0.9009,12.34,-167158.72,7.58,95.83,1.697,-0,-1,118.36,119.95,121.93,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24962
79.51,856.771,-9.97,-227.73,-248.27,-0,7.43,27.31,0.04,0.0402,0.9173,12.25,96842.23,7.58,95.86,1.72,-0,-0.9999,118.38,119.82,121.95,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24963
79.54,856.781,-9.51,-233.01,-249.22,-0,7.47,28,0.04,0.0381,0.935,12.11,96884.1,7.57,95.88,1.773,-0,-0.9999,118.41,119.77,122.01,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24964
79.53,856.791,-8.14,-238.14,-249.98,0.004,7.75,29,0.11,0.0326,0.9526,12,37610.09,7.57,95.86,1.808,-0,-0.9998,118.43,119.71,122.01,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24965
79.5,856.801,-6.49,-242.47,-249.56,0.001,7.9,29.7,0.04,0.026,0.9716,11.95,96969.34,7.58,95.82,1.851,-0,-0.9999,118.38,119.6,122.07,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24966
79.52,856.811,-5.29,-246.81,-249.39,0.001,8.71,30.01,-0.03,0.0212,0.9896,11.96,-167488.34,7.58,95.81,1.889,-0,-1,118.41,119.6,122.05,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24967
79.54,856.821,-4.02,-249.9,-247.52,0.013,9,30.37,0.11,0.0162,1.0096,12.06,37563.58,7.57,95.79,1.929,-0,-0.9998,118.41,119.57,121.97,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24968
79.51,856.831,-3.65,-253.3,-245.28,0.004,8.52,30.37,0.18,0.0149,1.0327,12.19,23287.38,7.57,95.77,1.977,-0,-0.9997,118.43,119.55,121.91,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24969
79.5,856.841,-3.46,-256.54,-243.79,0.001,8.36,31.19,0.04,0.0142,1.0523,12.31,96756.02,7.58,95.75,2.022,-0,-0.9999,118.41,119.6,121.79,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24970
79.53,856.851,-4.38,-259.34,-243.01,0.012,9.04,31.72,0.11,0.018,1.0672,12.35,37507.31,7.57,95.71,2.084,-0,-0.9998,118.47,119.71,121.69,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24971
79.53,856.861,-5.75,-263.21,-242.7,0.004,8.89,32.1,0.04,0.0237,1.0845,12.35,96749.59,7.58,95.69,2.117,-0,-0.9999,118.56,119.75,121.59,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24972
79.5,856.871,-7.37,-267.72,-243.41,0.009,8.98,32.07,0.11,0.0303,1.0999,12.26,37514.02,7.57,95.66,2.158,-0,-0.9998,118.62,119.75,121.61,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24973
79.51,856.881,-8.17,-272.54,-244.47,0.006,8.86,32.26,0.11,0.0334,1.1148,12.15,37538.94,7.58,95.66,2.203,-0,-0.9998,118.62,119.68,121.69,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24974
79.54,856.891,-8.24,-277.2,-245.54,0.006,9.04,32.41,0.04,0.0336,1.1289,12.03,96830.09,7.57,95.65,2.249,-0,-0.9999,118.6,119.64,121.71,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24975
79.51,856.901,-7.56,-282.33,-247.19,0.01,9.69,32.74,0.11,0.0306,1.1421,11.98,37545.34,7.57,95.64,2.284,-0,-0.9998,118.6,119.55,121.73,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24976
79.49,856.911,-6.52,-286.67,-247.54,0.01,9.96,32.59,0.04,0.0263,1.158,11.99,96847.68,7.57,95.61,2.314,-0,-0.9999,118.6,119.51,121.77,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24977
79.52,856.921,-5.66,-290.85,-246.97,0.009,10.15,32.08,0.18,0.0229,1.1777,12.06,23280.86,7.57,95.58,2.359,-0,-0.9997,118.6,119.51,121.81,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24978
79.53,856.931,-4.56,-293.92,-245.37,0.001,10.67,31.71,0.11,0.0186,1.1979,12.19,37533.76,7.57,95.53,2.382,-0,-0.9998,118.66,119.46,121.71,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24979
79.49,856.941,-4.31,-296.87,-243.45,0.017,10.56,31.24,0.11,0.0177,1.2195,12.31,37532.34,7.57,95.55,2.429,-0,-0.9998,118.66,119.42,121.61,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24980
79.49,856.951,-4.11,-299.33,-241.13,0.006,10.36,31.39,0.11,0.0171,1.2414,12.35,37531.28,7.57,95.56,2.463,-0,-0.9998,118.62,119.42,121.57,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24981
79.52,856.961,-5.43,-301.81,-239.9,0.009,10.7,31.29,0.18,0.0226,1.2581,12.34,23289.12,7.57,95.6,2.493,-0,-0.9997,118.71,119.46,121.52,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24982
79.5,856.971,-6.53,-304.74,-239.59,-0.002,11.33,31.71,0.11,0.0273,1.2719,12.28,37546.79,7.58,95.66,2.525,-0,-0.9998,118.75,119.55,121.46,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24983
79.48,856.981,-7.26,-308.78,-239.82,0.004,11.44,32.9,-0.03,0.0303,1.2876,12.18,-167170.34,7.58,95.73,2.566,-0,-1,118.86,119.57,121.44,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24984
79.51,856.991,-7.08,-313.28,-240.25,-0,10.97,34.34,0.18,0.0295,1.304,12.08,23265.45,7.57,95.75,2.598,-0,-0.9997,118.94,119.57,121.52,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24985
79.51,857.001,-6.37,-317.96,-241.37,0.007,10.96,36.05,0.04,0.0264,1.3173,12.03,96664.51,7.57,95.76,2.638,-0,-0.9999,118.9,119.53,121.52,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24986
79.49,857.011,-4.96,-322.15,-242.26,0.004,11.41,37.43,0.18,0.0205,1.3298,12.08,23231.3,7.58,95.75,2.682,-0,-0.9997,118.9,119.51,121.59,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24987
79.49,857.021,-3.25,-326.33,-242.82,0.004,11.72,38.57,0.11,0.0134,1.3439,12.16,37471.16,7.58,95.74,2.707,-0,-0.9998,118.9,119.42,121.61,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24988
79.52,857.031,-2,-329.57,-242.47,-0.003,12.48,38.64,-0.03,0.0083,1.3592,12.28,-167026.25,7.58,95.74,2.754,-0,-1,118.92,119.4,121.61,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24989
79.51,857.041,-0.98,-331.89,-240.69,0.004,12.38,38.19,-0.03,0.0041,1.3789,12.33,-167213.45,7.57,95.75,2.798,-0,-1,118.9,119.38,121.61,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24990
79.48,857.051,-0.33,-334.21,-238.47,0.009,12.29,37.97,0.18,0.0014,1.4015,12.35,23281.92,7.57,95.73,2.843,-0,-0.9997,119.03,119.38,121.59,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24991
79.5,857.061,-0.26,-335.89,-236.09,0.001,12.35,37.57,0.04,0.0011,1.4227,12.33,96711.05,7.57,95.73,2.874,-0,-0.9999,119.05,119.29,121.52,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24992
79.51,857.071,-1.07,-337.74,-235.26,0.003,13.2,37.45,0.04,0.0046,1.4356,12.25,96639.45,7.57,95.71,2.92,-0,-0.9999,119.11,119.29,121.48,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24993
79.49,857.081,-2.39,-340.38,-234.18,0.001,12.7,37.33,-0.03,0.0102,1.4535,12.14,-166797,7.57,95.67,2.977,-0,-1,119.11,119.4,121.5,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24994
79.48,857.091,-4.23,-343.94,-235.24,0.001,13.75,37,0.11,0.018,1.4621,12.03,37433.93,7.57,95.63,3.02,-0,-0.9998,119.29,119.4,121.48,24.92,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24995
79.51,857.101,-5.78,-347.68,-235.45,0.004,13.52,36.43,0.18,0.0246,1.4766,11.97,23228.09,7.57,95.65,3.073,-0,-0.9997,119.26,119.42,121.52,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24996
79.51,857.111,-6.91,-352.34,-237.35,0.009,14.33,35.54,0.11,0.0291,1.4845,11.99,37456.98,7.57,95.68,3.102,-0,-0.9998,119.24,119.38,121.57,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24997
79.48,857.121,-7.12,-357,-237.99,0.009,13.89,34.92,0.04,0.0299,1.5001,12.08,96595.2,7.57,95.7,3.146,-0,-0.9999,119.26,119.29,121.61,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24998
79.49,857.131,-6.81,-361.18,-239.16,0.003,14.85,34.5,0.11,0.0285,1.5102,12.19,37444.9,7.57,95.72,3.189,-0,-0.9998,119.29,119.29,121.59,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",24999
79.51,857.141,-5.37,-364.74,-239.6,0.001,16.3,34.63,0.11,0.0224,1.5223,12.28,37443.21,7.57,95.74,3.232,-0,-0.9998,119.26,119.29,121.67,24.93,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25000
79.49,857.151,-4.49,-367.52,-238.43,0.007,16.43,34.04,0.04,0.0189,1.5414,12.31,96604.41,7.57,95.78,3.277,-0,-0.9999,119.26,119.38,121.69,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25001
79.48,857.161,-3.78,-370.16,-236.7,0.01,15.71,33.61,0.18,0.016,1.5638,12.31,23254.71,7.56,95.85,3.311,-0,-0.9997,119.41,119.38,121.73,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25002
79.51,857.171,-3.71,-371.84,-234.8,0.001,15.35,33.2,0.11,0.0158,1.5836,12.25,37533.89,7.56,95.87,3.358,-0,-0.9998,119.44,119.31,121.71,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25003
79.51,857.181,-4.16,-373.71,-233.36,0.006,14.82,33.16,0.04,0.0178,1.6014,12.16,96816.4,7.56,95.88,3.396,-0,-0.9999,119.41,119.38,121.71,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25004
79.48,857.191,-5.1,-376.52,-232.81,0.016,13.92,33.47,-0.03,0.0219,1.6173,12.06,-167221.39,7.56,95.86,3.433,-0,-1,119.39,119.49,121.77,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25005
79.49,857.201,-6.07,-379.45,-232.97,0.001,14.02,34.31,0.11,0.026,1.6288,12,37529.4,7.56,95.83,3.466,-0,-0.9998,119.48,119.57,121.77,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25006
79.51,857.211,-7.05,-382.88,-233.41,0.007,13.99,35.02,0.18,0.0302,1.6404,12,23265.95,7.56,95.81,3.503,-0,-0.9997,119.56,119.66,121.81,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25007
79.49,857.221,-7.24,-387.06,-234.81,-0.002,14.55,35.73,-0.03,0.0308,1.6484,12.06,-167086.36,7.56,95.76,3.532,-0,-1,119.61,119.62,121.87,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25008
79.48,857.231,-6.55,-391.1,-236.6,-0,15.6,36.88,-0.03,0.0277,1.653,12.16,-167193.53,7.56,95.75,3.579,-0,-1,119.54,119.66,121.95,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25009
79.51,857.241,-5.25,-395.46,-238.7,0.004,16.82,37.74,0.11,0.022,1.6567,12.29,37531.86,7.55,95.76,3.61,-0,-0.9998,119.59,119.64,121.97,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25010
79.51,857.251,-3.52,-399.18,-239.36,0.007,17.3,38.79,0.04,0.0147,1.6677,12.37,96809.24,7.55,95.74,3.662,-0,-0.9999,119.54,119.64,121.97,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25011
79.47,857.261,-1.91,-402.14,-239.57,0.013,17.26,39.28,0.11,0.008,1.6786,12.36,37519.39,7.55,95.69,3.695,-0,-0.9998,119.56,119.6,122.05,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25012
79.48,857.271,-0.46,-404.91,-238.5,-0.002,16.33,39.56,0.18,0.0019,1.6977,12.34,23265,7.55,95.68,3.735,-0,-0.9997,119.61,119.64,122.05,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25013
79.51,857.281,-0.15,-406.48,-236.94,0.01,15.24,39.38,-0.03,0.0006,1.7155,12.29,-167153.5,7.55,95.67,3.779,-0,-1,119.69,119.66,122.01,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25014
79.5,857.291,-0.16,-407.71,-235.08,0.009,14.47,39.5,0.04,0.0007,1.7343,12.17,96723.26,7.55,95.68,3.821,-0,-0.9999,119.69,119.66,121.95,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25015
79.47,857.301,-1.22,-409.09,-233.81,-0,14.1,39.7,0.04,0.0052,1.7497,12.05,96742.25,7.55,95.67,3.849,-0,-0.9999,119.69,119.64,121.99,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25016
79.51,857.311,-2.71,-410.8,-233.31,0.003,14.57,40.07,0.04,0.0116,1.7608,11.98,96692.88,7.55,95.68,3.887,-0,-0.9999,119.76,119.73,122.05,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25017
79.51,857.321,-3.67,-413.9,-234.56,-0.002,16.04,40.95,0.18,0.0156,1.7646,11.97,23232.1,7.55,95.68,3.94,-0,-0.9997,119.84,119.77,122.05,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25018
79.48,857.331,-4.39,-417.32,-236.06,0.006,17.33,41.52,0.11,0.0186,1.7679,12.04,37445.36,7.54,95.69,3.977,-0,-0.9998,119.89,119.73,122.13,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25019
79.48,857.341,-4.6,-421.67,-237.98,0.001,18.18,41.72,0.11,0.0193,1.7719,12.14,37452.46,7.54,95.7,4.01,-0,-0.9998,119.91,119.73,122.19,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25020
79.51,857.351,-3.98,-426.48,-239.79,-0,18.39,41.9,0.04,0.0166,1.7786,12.3,96581.81,7.54,95.71,4.058,-0,-0.9999,119.89,119.71,122.23,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25021
79.5,857.361,-3.32,-430.84,-240.83,0.004,18.42,41.36,-0.03,0.0138,1.789,12.39,-166891.81,7.54,95.74,4.099,-0,-1,119.89,119.71,122.23,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25022
79.47,857.371,-2.52,-434.57,-241.14,0.006,17.92,40.42,0.04,0.0105,1.8021,12.42,96660.91,7.54,95.76,4.141,-0,-0.9999,119.93,119.73,122.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25023
79.5,857.381,-2.08,-436.89,-240.38,0.013,17.71,39,0.11,0.0086,1.8175,12.38,37461.93,7.53,95.82,4.17,-0,-0.9998,119.99,119.79,122.29,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25024
79.51,857.391,-1.78,-438.12,-237.69,0.006,16.24,37.9,0.11,0.0075,1.8432,12.29,37476.71,7.54,95.85,4.222,-0,-0.9998,120.02,119.84,122.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25025
79.48,857.401,-1.91,-438.89,-235.76,0.01,15.67,37.49,0.11,0.0081,1.8616,12.17,37457.86,7.53,95.89,4.25,-0,-0.9998,120.1,119.82,122.21,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25026
79.48,857.411,-2.75,-439.33,-234.74,0.004,16.76,37.32,0.04,0.0117,1.8716,12.05,96618.55,7.53,95.86,4.293,-0,-0.9999,120.12,119.84,122.23,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25027
79.5,857.421,-3.81,-440.57,-233.98,0.007,17.23,37.87,0.11,0.0163,1.883,11.98,37453.33,7.53,95.84,4.338,-0,-0.9998,120.17,119.93,122.27,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25028
79.5,857.431,-5.11,-443.06,-235.01,0.01,18.75,38.3,0.11,0.0217,1.8853,11.99,37460.45,7.53,95.84,4.368,-0,-0.9998,120.21,120.01,122.31,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25029
79.47,857.441,-6.06,-446.47,-236.16,0.006,19.58,38.87,0.04,0.0257,1.8906,12.08,96578.67,7.53,95.83,4.422,-0,-0.9999,120.27,120.01,122.31,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25030
79.49,857.451,-5.97,-450.97,-237.19,-0.002,18.9,39.64,0.11,0.0252,1.9013,12.19,37421.19,7.53,95.82,4.452,-0,-0.9998,120.29,120.01,122.37,24.95,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25031
79.51,857.461,-5.04,-455.96,-239.68,0.009,19.77,40.46,0.11,0.021,1.9023,12.29,37427.49,7.53,95.83,4.497,-0,-0.9998,120.32,120.1,122.43,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25032
79.48,857.471,-3.64,-460.47,-241.55,0.013,20.24,41.02,-0.03,0.0151,1.9063,12.33,-166595.91,7.53,95.86,4.54,-0,-1,120.32,120.1,122.47,24.94,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25033
79.48,857.481,-2.69,-464.51,-242.02,0.01,19.5,40.52,0.04,0.0111,1.9193,12.31,96510.42,7.52,95.88,4.59,-0,-0.9999,120.38,120.17,122.54,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",25034
